,open,high,low,close,adj close,volume
2021-01-29,11.9596,12.6757,11.3145,11.6158,11.6158,1470197.0
2021-01-30,11.6158,12.65,11.293,12.0433,12.0433,1122825.0
2021-01-31,12.0125,15.3728,11.83,13.4704,13.4704,5017946.0
2021-02-01,13.4704,13.6408,12.5741,13.2153,13.2153,1820891.0
2021-02-02,13.2105,13.725,12.765,13.4703,13.4703,748745.0
2021-02-03,13.47,14.9409,13.1814,14.84,14.84,1267446.0
2021-02-04,14.84,15.8795,13.7978,15.2697,15.2697,1649348.0
2021-02-05,15.2738,18.0321,15.1206,17.8973,17.8973,1654441.0
2021-02-06,17.8971,18.6228,15.8,18.1216,18.1216,1547693.0
2021-02-07,18.1232,24.4268,17.8802,23.705,23.705,4884650.0
2021-02-08,23.7374,33.8167,23.55,30.056,30.056,5774862.0
2021-02-09,30.0564,33.0,27.4769,31.9194,31.9194,2664482.0
2021-02-10,31.8487,60.3035,31.3408,54.6861,54.6861,9715755.0
2021-02-11,54.6872,56.4998,41.6728,46.9673,46.9673,4310924.0
2021-02-12,46.9726,54.4775,43.5,48.2978,48.2978,3209807.0
2021-02-13,48.2961,51.9,43.4014,44.0832,44.0832,1890974.0
2021-02-14,44.0691,45.75,38.3724,39.1711,39.1711,2829524.0
2021-02-15,39.17,44.98,33.5,38.309,38.309,3933303.0
2021-02-16,38.3362,40.0,35.1417,36.5402,36.5402,2556745.0
2021-02-17,36.5402,42.1299,34.1386,37.3003,37.3003,3076680.0
2021-02-18,37.3046,44.4907,36.19,40.9656,40.9656,3097214.0
2021-02-19,41.023,41.2754,37.5,38.7274,38.7274,2047933.0
2021-02-20,38.7264,42.8463,31.9376,35.9985,35.9985,3400687.0
2021-02-21,35.9553,38.0037,34.7906,36.1855,36.1855,1516510.0
2021-02-22,36.1932,36.2941,25.47,32.1502,32.1502,2970210.0
2021-02-23,32.1504,32.4108,22.51,27.5924,27.5924,3657984.0
2021-02-24,27.5966,32.2699,25.2501,29.7396,29.7396,3233830.0
2021-02-25,29.732,32.1836,26.4439,26.7,26.7,2431285.0
2021-02-26,26.7718,28.0474,24.7703,25.9695,25.9695,1804008.0
2021-02-27,25.9695,27.4999,25.0,25.7616,25.7616,1690910.0
2021-02-28,25.7423,25.9299,22.1237,23.9566,23.9566,1816997.0
2021-03-01,23.9698,27.8227,23.6073,27.5107,27.5107,2250036.0
2021-03-02,27.5189,31.99,25.8604,27.1101,27.1101,5223868.0
2021-03-03,27.1144,29.4503,26.5202,27.22,27.22,2841940.0
2021-03-04,27.2126,28.82,24.2222,25.7781,25.7781,3087747.0
2021-03-05,25.7781,25.7781,23.5269,24.2414,24.2414,2367099.0
2021-03-06,24.2708,25.5,23.8267,24.911,24.911,1483862.0
2021-03-07,24.9225,27.95,24.9225,26.6863,26.6863,3010972.0
2021-03-08,26.6884,27.1147,24.8921,25.6179,25.6179,2182937.0
2021-03-09,25.6178,34.7857,23.4102,34.314,34.314,10511803.0
2021-03-10,34.3007,35.8,28.691,29.5858,29.5858,8435059.0
2021-03-11,29.6171,32.8333,28.4,30.8005,30.8005,5275313.0
2021-03-12,30.798,31.5823,26.7837,27.9561,27.9561,4025302.0
2021-03-13,27.9469,33.2249,26.8568,30.8799,30.8799,4641909.0
2021-03-14,30.9086,32.3,28.8,28.8423,28.8423,2905962.0
2021-03-15,28.8383,30.6472,27.0,28.9472,28.9472,3223256.0
2021-03-16,28.9221,33.25,27.5189,33.036,33.036,3919260.0
2021-03-17,33.036,33.9899,30.5307,32.6789,32.6789,3711302.0
2021-03-18,32.6789,35.6073,31.8187,33.2132,33.2132,3784343.0
2021-03-19,33.2131,38.4866,31.3409,37.3166,37.3166,4561567.0
2021-03-20,37.3219,39.3,34.1701,34.2022,34.2022,2545309.0
2021-03-21,34.1783,35.4516,32.0001,32.8117,32.8117,2817582.0
2021-03-22,32.8109,33.5892,28.6202,29.17,29.17,2819087.0
2021-03-23,29.1805,30.8899,28.1111,28.4704,28.4704,2208298.0
2021-03-24,28.4541,30.4914,24.6652,25.8387,25.8387,2924723.0
2021-03-25,25.8,27.5152,24.3291,25.825,25.825,2616910.0
2021-03-26,25.8109,28.8782,25.7873,28.2527,28.2527,2119177.0
2021-03-27,28.2744,28.6667,26.789,27.6225,27.6225,1664560.0
2021-03-28,27.6226,29.5578,27.22,28.7167,28.7167,2149098.0
2021-03-29,28.7392,30.3702,28.2,29.5,29.5,1936628.0
2021-03-30,29.5,30.9802,28.6023,29.6009,29.6009,1916568.0
2021-03-31,29.6009,29.9641,25.9,28.7218,28.7218,1991045.0
2021-04-01,28.7217,29.373,27.6921,28.2456,28.2456,1556653.0
2021-04-02,28.2686,29.5805,27.9429,29.0353,29.0353,1502764.0
2021-04-03,29.0137,32.8727,27.8274,28.1787,28.1787,4011015.0
2021-04-04,28.1709,29.9171,27.5607,29.1573,29.1573,1645442.0
2021-04-05,29.174,33.0,28.5455,31.2559,31.2559,3914406.0
2021-04-06,31.2913,34.5578,30.0,31.4635,31.4635,3854943.0
2021-04-07,31.4838,34.15,28.6023,29.5068,29.5068,3026403.0
2021-04-08,29.54,31.6137,29.2287,30.751,30.751,1585910.0
2021-04-09,30.7475,32.482,30.3031,31.5178,31.5178,2411521.0
2021-04-10,31.5178,33.97,30.865,31.776,31.776,3316903.0
2021-04-11,31.7628,32.33,30.8928,31.5976,31.5976,1817836.0
2021-04-12,31.5853,35.6418,31.1,33.8055,33.8055,4048871.0
2021-04-13,33.8125,34.888,31.7,33.6462,33.6462,3077724.0
2021-04-14,33.6426,39.45,32.8907,38.3391,38.3391,7610260.0
2021-04-15,38.3892,40.759,36.21,37.0174,37.0174,4740728.0
2021-04-16,37.0256,37.5412,33.0618,35.45,35.45,3675610.0
2021-04-17,35.4383,36.9062,33.51,33.9342,33.9342,2447216.0
2021-04-18,33.9673,34.3,22.5473,29.3348,29.3348,5871628.0
2021-04-19,29.323,30.5796,25.5472,26.1827,26.1827,3255981.0
2021-04-20,26.2029,29.9752,23.8766,27.4058,27.4058,3447186.0
2021-04-21,27.4059,28.4899,25.75,25.8131,25.8131,2761857.0
2021-04-22,25.8131,27.7519,22.87,23.9703,23.9703,3474222.0
2021-04-23,23.9692,26.557,19.8,23.5317,23.5317,4749135.0
2021-04-24,23.55,23.9381,21.3801,21.8523,21.8523,2231443.0
2021-04-25,21.8429,23.75,20.359,21.624,21.624,1711011.0
2021-04-26,21.628,26.5,21.39,26.451,26.451,3025256.0
2021-04-27,26.441,28.0,25.7,27.949,27.949,2350750.0
2021-04-28,27.961,29.077,25.826,28.233,28.233,2546834.0
2021-04-29,28.246,29.765,26.6,27.912,27.912,2274429.0
2021-04-30,27.926,33.0,27.501,32.8,32.8,3368373.0
2021-05-01,32.819,35.68,31.722,31.805,31.805,3589503.0
2021-05-02,31.815,32.681,30.383,31.28,31.28,2177846.0
2021-05-03,31.262,37.36,30.697,35.871,35.871,5397490.0
2021-05-04,35.885,36.194,29.501,30.287,30.287,4452223.0
2021-05-05,30.307,35.616,29.7,35.258,35.258,3289567.0
2021-05-06,35.225,39.3,34.66,38.003,38.003,6195375.0
2021-05-07,38.002,43.885,35.969,37.875,37.875,6802609.0
2021-05-08,37.852,39.844,37.157,38.399,38.399,2493215.0
2021-05-09,38.399,39.5,35.017,38.969,38.969,2403153.0
2021-05-10,38.988,41.8,29.69,34.652,34.652,4334618.0
2021-05-11,34.65,37.3,32.575,36.8,36.8,2729477.0
2021-05-12,36.768,41.47,32.0,32.8,32.8,5512564.0
2021-05-13,32.872,37.17,30.739,35.075,35.075,4599017.0
2021-05-14,35.036,38.0,33.276,36.999,36.999,2531482.0
2021-05-15,36.993,39.99,34.031,34.439,34.439,4984162.0
2021-05-16,34.464,39.7,32.5,36.6,36.6,5278663.0
2021-05-17,36.597,37.936,31.75,33.67,33.67,4761781.0
2021-05-18,33.684,37.7,33.268,36.875,36.875,3692884.0
2021-05-19,36.907,38.535,17.775,23.052,23.052,7854204.0
2021-05-20,23.064,28.2,20.809,25.086,25.086,4667836.0
2021-05-21,25.042,26.712,18.368,21.827,21.827,3781391.0
2021-05-22,21.825,22.474,18.3,18.797,18.797,2628918.0
2021-05-23,18.809,19.668,12.086,15.606,15.606,5463994.0
2021-05-24,15.603,20.5,15.034,19.395,19.395,4361327.0
2021-05-25,19.395,20.243,17.001,19.446,19.446,2878326.0
2021-05-26,19.431,21.453,18.918,20.797,20.797,3101870.0
2021-05-27,20.794,21.198,18.717,19.118,19.118,1878833.0
2021-05-28,19.133,19.568,16.015,16.727,16.727,2318888.0
2021-05-29,16.727,17.592,15.169,16.168,16.168,1260980.0
2021-05-30,16.194,17.468,15.101,16.518,16.518,1133881.0
2021-05-31,16.504,18.198,15.671,18.14,18.14,1357131.0
2021-06-01,18.153,18.583,17.066,17.748,17.748,1195464.0
2021-06-02,17.748,19.419,17.145,18.687,18.687,1696639.0
2021-06-03,18.686,20.7,18.219,20.268,20.268,1754635.0
2021-06-04,20.247,20.55,17.41,18.243,18.243,1844859.0
2021-06-05,18.236,19.142,16.86,17.23,17.23,1557214.0
2021-06-06,17.233,18.0,17.09,17.383,17.383,747036.0
2021-06-07,17.38,18.053,15.304,15.536,15.536,2846106.0
2021-06-08,15.533,16.048,13.639,14.792,14.792,2622746.0
2021-06-09,14.803,15.765,13.65,15.4,15.4,2507532.0
2021-06-10,15.403,15.578,13.73,14.193,14.193,2406206.0
2021-06-11,14.193,14.616,13.14,13.408,13.408,1985298.0
2021-06-12,13.423,14.0,12.638,13.545,13.545,1721108.0
2021-06-13,13.551,14.999,13.241,14.761,14.761,1905070.0
2021-06-14,14.762,15.419,14.371,15.113,15.113,1753753.0
2021-06-15,15.111,15.632,14.581,14.714,14.714,1618961.0
2021-06-16,14.715,14.951,13.913,14.078,14.078,1593156.0
2021-06-17,14.081,15.498,14.02,14.844,14.844,2176578.0
2021-06-18,14.858,15.3,13.1,13.64,13.64,1646645.0
2021-06-19,13.635,14.04,13.209,13.383,13.383,677502.0
2021-06-20,13.374,14.188,12.783,13.917,13.917,1178226.0
2021-06-21,13.914,14.069,11.077,11.2,11.2,2203255.0
2021-06-22,11.19,11.764,9.325,10.578,10.578,3283390.0
2021-06-23,10.585,11.899,10.15,11.456,11.456,2090766.0
2021-06-24,11.467,11.757,10.822,11.493,11.493,1288733.0
2021-06-25,11.499,11.756,10.2,10.235,10.235,1369495.0
2021-06-26,10.238,10.6,9.784,10.318,10.318,1136001.0
2021-06-27,10.317,10.98,10.087,10.941,10.941,692604.0
2021-06-28,10.953,11.469,10.694,11.322,11.322,1022964.0
2021-06-29,11.333,12.348,11.077,11.92,11.92,1388415.0
2021-06-30,11.921,12.166,11.035,11.949,11.949,1137246.0
2021-07-01,11.94,12.08,11.0,11.181,11.181,717086.0
2021-07-02,11.19,11.355,10.572,11.112,11.112,979100.0
2021-07-03,11.117,11.676,10.878,11.509,11.509,737397.0
2021-07-04,11.499,12.9,11.21,12.345,12.345,1361790.0
2021-07-05,12.342,12.44,11.519,12.042,12.042,1408712.0
2021-07-06,12.041,14.226,12.026,13.384,13.384,2391422.0
2021-07-07,13.369,14.2,13.04,13.105,13.105,2048553.0
2021-07-08,13.091,13.118,11.838,12.098,12.098,1467700.0
2021-07-09,12.093,12.88,11.639,12.552,12.552,1365886.0
2021-07-10,12.559,12.851,11.838,12.015,12.015,729693.0
2021-07-11,12.023,12.49,11.912,12.433,12.433,574831.0
2021-07-12,12.437,12.841,11.7,12.157,12.157,1105226.0
2021-07-13,12.162,12.434,11.744,11.91,11.91,937209.0
2021-07-14,11.916,12.11,11.111,11.793,11.793,916149.0
2021-07-15,11.791,12.102,11.128,11.391,11.391,799151.0
2021-07-16,11.391,11.82,10.8,10.814,10.814,869808.0
2021-07-17,10.816,11.144,10.716,10.958,10.958,588168.0
2021-07-18,10.956,11.275,10.65,10.69,10.69,669471.0
2021-07-19,10.69,10.757,10.01,10.183,10.183,613091.0
2021-07-20,10.186,10.366,9.327,9.639,9.639,784232.0
2021-07-21,9.647,10.752,9.473,10.425,10.425,994914.0
2021-07-22,10.44,10.96,10.238,10.833,10.833,879782.0
2021-07-23,10.84,11.174,10.53,11.086,11.086,695996.0
2021-07-24,11.092,11.447,10.954,11.142,11.142,839109.0
2021-07-25,11.142,11.339,10.765,11.247,11.247,601383.0
2021-07-26,11.247,12.7,11.213,11.46,11.46,2057987.0
2021-07-27,11.455,12.352,11.175,11.917,11.917,977794.0
2021-07-28,11.921,12.485,11.691,12.32,12.32,1510307.0
2021-07-29,12.331,12.65,11.98,12.433,12.433,1634174.0
2021-07-30,12.433,13.0,11.93,12.978,12.978,1572248.0
2021-07-31,12.978,13.63,12.585,13.525,13.525,1248768.0
2021-08-01,13.535,14.077,12.617,12.853,12.853,1860616.0
2021-08-02,12.846,13.374,12.616,12.993,12.993,928801.0
2021-08-03,12.992,13.522,12.325,12.557,12.557,1198368.0
2021-08-04,12.568,13.78,12.41,13.696,13.696,1246721.0
2021-08-05,13.696,14.0,12.849,13.834,13.834,1372439.0
2021-08-06,13.834,15.08,13.388,14.77,14.77,2108094.0
2021-08-07,14.774,15.952,14.612,15.834,15.834,2346816.0
2021-08-08,15.85,16.1,14.557,14.826,14.826,1318372.0
2021-08-09,14.83,16.759,14.424,16.169,16.169,2569371.0
2021-08-10,16.167,17.184,15.801,16.42,16.42,2076458.0
2021-08-11,16.43,17.547,16.378,16.688,16.688,1849892.0
2021-08-12,16.674,17.538,15.429,16.575,16.575,1704787.0
2021-08-13,16.574,18.291,16.389,18.031,18.031,1519296.0
2021-08-14,18.044,18.433,17.169,18.093,18.093,1428803.0
2021-08-15,18.09,18.855,17.058,18.762,18.762,1404168.0
2021-08-16,18.762,21.13,18.441,19.071,19.071,3800908.0
2021-08-17,19.071,25.46,18.418,23.446,23.446,10172036.0
2021-08-18,23.452,30.885,21.454,29.993,29.993,12872464.0
2021-08-19,29.992,33.755,28.714,30.653,30.653,11884539.0
2021-08-20,30.653,39.229,29.943,39.155,39.155,8246852.0
2021-08-21,39.148,50.27,37.676,43.676,43.676,13275218.0
2021-08-22,43.693,45.03,40.537,43.663,43.663,8717113.0
2021-08-23,43.682,53.623,43.614,46.451,46.451,11058622.0
2021-08-24,46.407,58.977,44.151,55.474,55.474,13474170.0
2021-08-25,55.475,57.584,45.65,46.208,46.208,11480697.0
2021-08-26,46.211,48.463,41.2,41.32,41.32,9280721.0
2021-08-27,41.32,50.47,40.3,50.14,50.14,10990447.0
2021-08-28,50.12,51.79,46.12,50.2,50.2,7177328.0
2021-08-29,50.2,52.4,46.66,47.39,47.39,5176181.0
2021-08-30,47.43,48.33,41.0,41.44,41.44,6827433.0
2021-08-31,41.42,44.22,38.17,39.5,39.5,6855430.0
2021-09-01,39.51,45.71,38.55,42.47,42.47,7820541.0
2021-09-02,42.5,47.98,41.0,47.58,47.58,6481497.0
2021-09-03,47.6,51.66,44.45,45.89,45.89,9097559.0
2021-09-04,45.9,49.88,44.07,47.15,47.15,6077749.0
2021-09-05,47.19,49.4,45.44,48.15,48.15,5904540.0
2021-09-06,48.14,51.36,42.45,47.1,47.1,7931732.0
2021-09-07,47.11,47.2,32.23,37.93,37.93,12849059.0
2021-09-08,37.97,39.5,33.08,37.0,37.0,7464147.0
2021-09-09,37.03,44.6,36.21,40.77,40.77,10152448.0
2021-09-10,40.75,49.7,40.38,49.3,49.3,17253541.0
2021-09-11,49.33,59.25,48.11,57.02,57.02,16295853.0
2021-09-12,57.02,64.9,53.59,59.22,59.22,16140497.0
2021-09-13,59.21,60.92,47.66,53.15,53.15,17195092.0
2021-09-14,53.14,57.63,48.8,51.5,51.5,8170590.0
2021-09-15,51.51,58.18,50.3,57.84,57.84,6756093.0
2021-09-16,57.83,68.33,57.17,67.56,67.56,15000080.0
2021-09-17,67.59,70.9,60.36,70.11,70.11,10905615.0
2021-09-18,70.15,75.59,67.16,69.02,69.02,10521283.0
2021-09-19,69.02,76.27,66.42,70.07,70.07,9524488.0
2021-09-20,70.06,70.45,55.0,57.33,57.33,15410116.0
2021-09-21,57.34,66.24,52.55,58.98,58.98,15940591.0
2021-09-22,59.0,74.69,57.72,74.07,74.07,13033656.0
2021-09-23,74.04,79.8,72.76,76.44,76.44,11366707.0
2021-09-24,76.43,78.86,66.59,72.31,72.31,11472906.0
2021-09-25,72.3,72.6,67.5,68.28,68.28,4943069.0
2021-09-26,68.28,71.44,61.59,66.77,66.77,6395395.0
2021-09-27,66.77,72.69,65.31,66.33,66.33,5974772.0
2021-09-28,66.34,69.44,61.11,61.51,61.51,4765761.0
2021-09-29,61.51,69.5,61.26,65.46,65.46,6780246.0
2021-09-30,65.46,68.91,64.28,66.63,66.63,5085384.0
2021-10-01,66.64,69.58,63.12,67.67,67.67,6973676.0
2021-10-02,67.66,73.41,65.8,69.08,69.08,6536616.0
2021-10-03,69.09,71.61,67.55,68.69,68.69,4467356.0
2021-10-04,68.69,68.76,63.3,65.29,65.29,4826593.0
2021-10-05,65.26,66.78,62.7,64.6,64.6,3831519.0
2021-10-06,64.6,65.76,58.16,60.01,60.01,5068720.0
2021-10-07,60.0,62.29,57.39,61.52,61.52,4761648.0
2021-10-08,61.53,64.94,59.76,60.51,60.51,4392451.0
2021-10-09,60.52,62.04,59.7,60.63,60.63,1985268.0
2021-10-10,60.63,61.01,55.39,56.51,56.51,2515959.0
2021-10-11,56.5,59.23,53.76,55.3,55.3,3407191.0
2021-10-12,55.3,55.31,51.04,54.34,54.34,4070051.0
2021-10-13,54.33,57.09,53.23,55.01,55.01,3632007.0
2021-10-14,55.0,58.46,54.92,56.18,56.18,3000941.0
2021-10-15,56.18,57.61,54.44,56.36,56.36,2963326.0
2021-10-16,56.33,62.11,55.68,57.61,57.61,3914987.0
2021-10-17,57.62,58.55,53.27,56.1,56.1,2134508.0
2021-10-18,56.11,56.46,54.05,55.48,55.48,1553173.0
2021-10-19,55.47,58.1,55.12,56.8,56.8,1873629.0
2021-10-20,56.81,61.64,56.7,59.66,59.66,2707834.0
2021-10-21,59.66,64.35,58.78,61.48,61.48,3959021.0
2021-10-22,61.48,68.83,61.36,65.54,65.54,5522607.0
2021-10-23,65.54,69.18,64.51,65.38,65.38,2978489.0
2021-10-24,65.39,67.61,61.94,64.53,64.53,2184761.0
2021-10-25,64.53,69.9,64.35,69.73,69.73,2270486.0
2021-10-26,69.74,73.01,67.61,68.66,68.66,3840473.0
2021-10-27,68.68,69.82,57.02,61.57,61.57,4273308.0
