,open,high,low,close,adj close,volume
2021-07-22,37.669,38.874,36.839,38.081,38.081,12469.0
2021-07-23,38.091,40.679,37.534,40.679,40.679,15908.0
2021-07-24,40.679,43.955,39.632,42.739,42.739,20144.0
2021-07-25,42.837,44.319,40.599,43.353,43.353,39318.0
2021-07-26,43.3,51.07,42.591,44.064,44.064,60602.0
2021-07-27,43.947,50.664,43.271,47.173,47.173,50272.0
2021-07-28,47.285,48.409,45.528,46.78,46.78,25490.0
2021-07-29,46.78,47.113,45.625,46.78,46.78,13137.0
2021-07-30,46.815,53.475,46.207,52.407,52.407,115501.0
2021-07-31,52.534,55.0,50.588,51.594,51.594,51981.0
2021-08-01,51.471,54.375,49.168,50.147,50.147,27732.0
2021-08-02,50.094,61.604,48.403,55.28,55.28,164836.0
2021-08-03,55.146,59.5,52.38,53.073,53.073,66879.0
2021-08-04,53.098,54.603,50.728,54.387,54.387,30194.0
2021-08-05,54.475,55.36,51.272,54.801,54.801,31661.0
2021-08-06,54.774,57.223,53.729,56.003,56.003,58384.0
2021-08-07,56.113,59.686,55.511,59.259,59.259,54459.0
2021-08-08,59.202,60.742,55.489,56.193,56.193,39751.0
2021-08-09,56.232,60.74,54.297,59.297,59.297,39231.0
2021-08-10,59.401,60.918,57.47,59.204,59.204,36242.0
2021-08-11,59.196,62.158,58.765,60.03,60.03,49337.0
2021-08-12,60.03,63.422,57.0,58.263,58.263,44993.0
2021-08-13,58.359,62.9,57.435,62.736,62.736,33839.0
2021-08-14,62.747,65.063,60.262,63.899,63.899,36405.0
2021-08-15,63.899,72.524,63.494,70.485,70.485,116592.0
2021-08-16,70.485,70.849,66.2,66.54,66.54,61586.0
2021-08-17,66.543,69.764,61.19,61.927,61.927,48006.0
2021-08-18,62.039,63.118,58.138,60.89,60.89,30822.0
2021-08-19,60.987,63.908,58.901,63.76,63.76,33570.0
2021-08-20,63.702,73.0,63.301,72.989,72.989,64251.0
2021-08-21,72.99,79.025,69.791,72.292,72.292,91335.0
2021-08-22,72.424,73.77,68.823,71.635,71.635,31761.0
2021-08-23,71.635,75.407,70.546,72.217,72.217,34748.0
2021-08-24,72.21,72.273,66.051,66.932,66.932,26909.0
2021-08-25,66.934,74.491,64.587,69.026,69.026,54436.0
2021-08-26,68.926,71.652,62.105,63.01,63.01,39966.0
2021-08-27,63.01,69.78,61.33,69.26,69.26,30368.0
2021-08-28,69.42,78.84,68.75,76.94,76.94,67287.0
2021-08-29,76.92,93.23,76.91,77.18,77.18,262160.0
2021-08-30,77.37,82.66,75.72,76.89,76.89,56782.0
2021-08-31,76.67,80.27,73.88,75.92,75.92,34679.0
2021-09-01,76.16,78.35,74.4,78.07,78.07,21187.0
2021-09-02,78.24,81.12,76.21,80.5,80.5,39263.0
2021-09-03,80.51,88.11,77.45,84.96,84.96,94149.0
2021-09-04,84.97,88.6,81.89,83.0,83.0,62395.0
2021-09-05,83.15,84.81,80.11,84.45,84.45,31106.0
2021-09-06,84.41,84.99,81.13,83.08,83.08,27318.0
2021-09-07,83.08,83.69,60.111,68.52,68.52,51530.0
2021-09-08,68.16,73.06,61.11,68.3,68.3,39767.0
2021-09-09,68.36,70.21,66.25,68.73,68.73,19649.0
2021-09-10,68.93,70.7,63.5,64.78,64.78,21150.0
2021-09-11,65.07,66.96,63.47,65.32,65.32,12715.0
2021-09-12,65.43,68.66,64.12,66.52,66.52,16123.0
2021-09-13,66.52,70.08,61.1,64.16,64.16,30077.0
2021-09-14,64.18,66.4,63.09,66.24,66.24,13851.0
2021-09-15,66.09,68.88,64.86,68.62,68.62,16846.0
2021-09-16,68.4,71.19,67.09,67.8,67.8,14009.0
2021-09-17,67.8,68.07,64.65,65.31,65.31,8887.0
2021-09-18,65.2,68.02,65.15,66.13,66.13,9826.0
2021-09-19,66.36,66.59,63.63,64.2,64.2,7258.0
2021-09-20,64.15,64.2,52.66,54.81,54.81,27154.0
2021-09-21,54.87,57.44,50.01,50.68,50.68,25669.0
2021-09-22,51.0,56.29,48.27,55.74,55.74,44562.0
2021-09-23,55.88,58.55,53.44,57.3,57.3,25426.0
2021-09-24,57.1,57.3,48.96,52.41,52.41,20593.0
2021-09-25,52.65,55.76,50.17,52.81,52.81,26128.0
2021-09-26,52.74,53.65,48.65,51.71,51.71,20066.0
2021-09-27,51.7,53.39,50.03,50.03,50.03,18250.0
2021-09-28,50.04,53.19,48.63,48.66,48.66,22972.0
2021-09-29,48.76,51.47,48.64,49.45,49.45,17404.0
2021-09-30,49.43,51.88,49.3,51.63,51.63,12992.0
2021-10-01,51.69,57.45,50.93,56.96,56.96,16296.0
2021-10-02,56.99,60.17,56.12,58.48,58.48,16030.0
2021-10-03,58.5,59.99,56.51,59.02,59.02,11574.0
2021-10-04,58.94,60.4,55.8,60.4,60.4,14457.0
2021-10-05,60.31,62.32,58.65,62.24,62.24,26947.0
2021-10-06,62.26,76.19,57.58,74.0,74.0,283211.0
2021-10-07,74.0,77.73,67.82,68.12,68.12,103290.0
2021-10-08,68.12,70.54,64.56,65.99,65.99,42638.0
2021-10-09,65.99,70.91,65.04,68.39,68.39,28536.0
2021-10-10,68.39,70.57,65.14,65.45,65.45,17074.0
2021-10-11,65.5,75.2,65.12,69.85,69.85,84411.0
2021-10-12,70.03,74.5,67.72,69.32,69.32,52853.0
2021-10-13,69.43,70.12,66.19,68.84,68.84,23084.0
2021-10-14,68.83,69.84,67.78,68.45,68.45,14702.0
2021-10-15,68.39,74.95,67.17,71.7,71.7,81861.0
2021-10-16,71.5,71.54,68.72,68.98,68.98,17343.0
2021-10-17,68.97,69.91,65.77,67.91,67.91,19053.0
2021-10-18,67.92,71.8,67.19,68.18,68.18,22051.0
2021-10-19,68.06,70.0,67.24,69.44,69.44,120783.0
2021-10-20,69.55,71.97,67.59,71.47,71.47,40176.0
2021-10-21,71.37,72.95,68.37,68.5,68.5,36183.0
2021-10-22,68.51,70.18,67.48,68.26,68.26,11558.0
2021-10-23,68.28,68.81,67.24,68.33,68.33,9041.0
2021-10-24,68.33,68.54,65.94,67.16,67.16,11089.0
2021-10-25,67.15,69.0,66.9,68.74,68.74,12879.0
2021-10-26,68.72,69.23,66.79,67.09,67.09,11045.0
2021-10-27,67.13,67.68,58.52,59.38,59.38,26384.0
2021-10-28,59.5,65.18,58.75,63.94,63.94,25724.0
2021-10-29,63.93,66.03,63.45,65.21,65.21,13070.0
2021-10-30,65.21,65.29,62.8,63.38,63.38,10339.0
2021-10-31,63.38,67.4,62.69,65.43,65.43,25840.0
2021-11-01,65.44,65.55,62.8,64.19,64.19,20347.0
2021-11-02,64.29,68.0,63.56,66.1,66.1,29448.0
2021-11-03,66.21,67.15,63.65,66.01,66.01,22624.0
2021-11-04,66.01,66.16,63.54,64.28,64.28,18051.0
2021-11-05,64.3,66.0,63.47,63.8,63.8,16614.0
2021-11-06,63.72,64.17,61.92,63.4,63.4,8363.0
2021-11-07,63.32,64.32,63.09,64.21,64.21,10007.0
2021-11-08,64.28,69.92,64.02,69.16,69.16,57910.0
2021-11-09,69.23,72.23,68.05,71.06,71.06,48971.0
2021-11-10,70.96,75.96,65.65,67.41,67.41,76333.0
2021-11-11,67.34,68.49,65.41,66.77,66.77,19274.0
2021-11-12,66.9,67.44,63.28,65.3,65.3,23672.0
2021-11-13,65.18,66.61,64.2,65.85,65.85,9885.0
2021-11-14,65.96,67.78,64.92,66.81,66.81,11667.0
2021-11-15,66.92,67.41,64.6,64.81,64.81,11840.0
2021-11-16,64.74,64.8,58.65,60.51,60.51,33955.0
2021-11-17,60.43,62.3,59.0,61.63,61.63,17348.0
2021-11-18,61.5,62.41,55.89,56.61,56.61,127305.0
2021-11-19,56.74,59.26,55.53,58.74,58.74,32066.0
2021-11-20,58.7,60.04,57.49,59.64,59.64,16838.0
2021-11-21,59.69,60.08,58.33,58.92,58.92,15842.0
2021-11-22,59.08,59.08,56.28,56.7,56.7,14805.0
2021-11-23,56.7,57.66,55.29,56.93,56.93,13316.0
2021-11-24,56.95,57.12,55.11,57.0,57.0,14722.0
2021-11-25,56.93,61.57,55.92,58.24,58.24,29220.0
2021-11-26,58.26,58.47,53.02,53.56,53.56,20694.0
2021-11-27,53.56,55.04,53.26,54.0,54.0,8515.0
2021-11-28,53.94,55.39,51.83,55.11,55.11,8907.0
2021-11-29,55.11,57.04,54.38,55.77,55.77,10192.0
2021-11-30,55.69,57.39,54.28,55.4,55.4,14371.0
2021-12-01,55.32,58.7,54.54,55.23,55.23,16117.0
2021-12-02,55.11,55.11,53.37,54.31,54.31,9922.0
2021-12-03,54.27,55.08,50.23,51.36,51.36,9776.0
2021-12-04,51.56,51.72,32.81,44.54,44.54,47715.0
2021-12-05,44.54,46.62,39.9,42.11,42.11,18802.0
2021-12-06,41.95,50.4,38.89,46.27,46.27,101448.0
2021-12-07,46.38,48.51,44.48,46.27,46.27,25952.0
2021-12-08,46.28,47.09,44.06,45.99,45.99,10890.0
2021-12-09,46.08,46.47,42.5,42.5,42.5,12765.0
2021-12-10,42.55,49.94,41.61,44.21,44.21,36471.0
2021-12-11,43.98,45.59,42.1,44.79,44.79,31937.0
2021-12-12,44.88,44.88,43.18,44.32,44.32,12002.0
2021-12-13,44.3,45.28,39.35,39.87,39.87,13672.0
2021-12-14,39.85,44.43,39.72,41.84,41.84,17472.0
2021-12-15,41.84,42.86,39.32,42.44,42.44,12908.0
2021-12-16,42.4,43.2,40.92,40.95,40.95,9776.0
2021-12-17,41.04,42.2,39.31,40.29,40.29,24276.0
2021-12-18,40.29,41.56,39.96,40.81,40.81,10515.0
2021-12-19,40.74,42.1,40.53,40.62,40.62,6389.0
2021-12-20,40.61,44.73,39.32,41.25,41.25,81535.0
2021-12-21,41.27,43.49,40.35,42.72,42.72,17673.0
2021-12-22,42.82,43.38,42.07,42.65,42.65,8678.0
2021-12-23,42.64,45.23,41.98,44.64,44.64,11794.0
2021-12-24,44.64,47.78,43.91,45.79,45.79,27602.0
2021-12-25,45.71,46.13,44.75,45.23,45.23,15955.0
2021-12-26,45.26,45.77,43.9,44.91,44.91,8177.0
2021-12-27,44.92,49.0,44.46,45.43,45.43,27263.0
2021-12-28,45.43,45.43,41.18,41.89,41.89,14765.0
2021-12-29,41.8,42.79,40.26,40.64,40.64,9949.0
2021-12-30,40.72,41.44,39.93,41.03,41.03,8031.0
2021-12-31,41.13,41.75,39.87,40.48,40.48,9279.0
2022-01-01,40.6,41.98,40.49,41.45,41.45,10060.0
2022-01-02,41.46,43.0,40.85,42.14,42.14,7795.0
2022-01-03,42.13,43.51,40.83,41.43,41.43,11603.0
2022-01-04,41.49,42.9,40.6,40.96,40.96,10489.0
2022-01-05,40.95,44.15,37.7,38.82,38.82,21083.0
2022-01-06,38.79,40.05,37.51,38.5,38.5,8084.0
2022-01-07,38.24,40.39,35.08,36.54,36.54,24436.0
2022-01-08,36.76,37.88,35.01,35.74,35.74,13625.0
2022-01-09,35.7,36.64,35.48,35.94,35.94,7083.0
2022-01-10,35.85,36.47,32.97,34.45,34.45,10969.0
2022-01-11,34.44,37.62,34.35,35.88,35.88,25337.0
2022-01-12,35.88,37.47,35.79,37.31,37.31,9214.0
2022-01-13,37.31,37.78,35.98,36.01,36.01,9919.0
2022-01-14,36.01,39.3,35.83,37.21,37.21,17035.0
2022-01-15,37.31,39.12,37.26,38.56,38.56,12839.0
2022-01-16,38.58,38.65,37.25,38.06,38.06,15400.0
2022-01-17,37.84,37.92,35.8,36.18,36.18,12937.0
2022-01-18,36.19,37.99,34.94,36.98,36.98,25553.0
2022-01-19,37.01,37.37,35.17,35.84,35.84,12643.0
2022-01-20,35.74,39.12,34.05,34.18,34.18,13459.0
2022-01-21,34.2,35.42,29.24,29.85,29.85,19429.0
2022-01-22,29.76,33.23,26.6,28.8,28.8,51908.0
2022-01-23,28.75,30.0,28.23,29.47,29.47,16314.0
2022-01-24,29.45,30.48,25.77,28.26,28.26,42076.0
2022-01-25,28.25,29.99,27.33,28.61,28.61,28418.0
2022-01-26,28.45,32.0,27.9,28.69,28.69,28667.0
2022-01-27,28.61,29.86,27.53,28.5,28.5,10937.0
2022-01-28,28.57,31.59,28.12,29.84,29.84,49271.0
2022-01-29,29.75,31.04,29.55,30.28,30.28,13538.0
2022-01-30,30.18,30.45,29.18,29.54,29.54,11822.0
2022-01-31,29.58,30.33,28.57,29.56,29.56,12693.0
2022-02-01,29.57,30.19,29.38,30.06,30.06,5345.0
2022-02-02,30.06,32.0,29.13,29.34,29.34,17081.0
2022-02-03,29.19,30.15,28.81,29.81,29.81,7987.0
2022-02-04,29.82,32.65,29.68,32.53,32.53,21927.0
2022-02-05,32.42,33.46,31.97,33.16,33.16,17735.0
2022-02-06,33.17,35.35,32.7,34.27,34.27,23835.0
2022-02-07,34.27,37.17,33.94,36.01,36.01,29914.0
2022-02-08,36.01,37.97,33.78,35.09,35.09,19869.0
2022-02-09,35.29,36.34,34.68,36.26,36.26,12365.0
2022-02-10,36.24,38.37,35.26,35.83,35.83,17686.0
2022-02-11,35.87,36.84,32.89,33.33,33.33,14039.0
2022-02-12,33.49,33.84,31.88,32.98,32.98,11421.0
2022-02-13,32.99,34.62,32.05,32.99,32.99,12771.0
2022-02-14,32.98,33.7,31.67,32.33,32.33,8742.0
2022-02-15,32.33,34.46,32.26,34.3,34.3,5841.0
2022-02-16,34.32,35.2,33.16,33.86,33.86,10912.0
2022-02-17,33.91,34.32,31.28,31.34,31.34,12685.0
2022-02-18,31.3,32.12,30.36,30.61,30.61,10222.0
2022-02-19,30.58,31.15,29.47,30.26,30.26,5031.0
2022-02-20,30.18,31.09,28.6,29.15,29.15,10501.0
2022-02-21,29.1,30.08,27.11,27.18,27.18,14098.0
2022-02-22,27.15,28.58,26.48,28.25,28.25,12670.0
2022-02-23,28.26,29.12,27.92,28.03,28.03,7435.0
2022-02-24,28.08,28.08,24.78,27.84,27.84,18048.0
2022-02-25,27.97,29.48,27.16,29.07,29.07,14792.0
2022-02-26,29.21,33.24,29.14,30.63,30.63,34639.0
2022-02-27,30.66,31.08,29.01,29.07,29.07,14477.0
2022-02-28,29.08,32.85,28.68,32.01,32.01,18269.0
2022-03-01,32.02,34.87,31.89,32.72,32.72,23547.0
2022-03-02,32.72,32.99,30.96,31.58,31.58,10696.0
2022-03-03,31.59,33.12,30.65,31.17,31.17,23328.0
2022-03-04,31.23,32.53,29.5,29.94,29.94,18966.0
2022-03-05,29.93,30.23,29.45,29.84,29.84,18001.0
2022-03-06,29.85,30.0,28.33,28.47,28.47,12804.0
2022-03-07,28.46,29.78,27.77,28.48,28.48,16817.0
2022-03-08,28.46,28.99,28.2,28.6,28.6,9853.0
2022-03-09,28.68,31.35,28.67,30.86,30.86,18187.0
2022-03-10,30.89,33.4,30.49,30.65,30.65,75433.0
2022-03-11,30.65,31.44,29.17,30.32,30.32,24895.0
2022-03-12,30.24,30.63,29.91,30.05,30.05,6449.0
2022-03-13,29.94,30.61,28.34,28.58,28.58,12149.0
2022-03-14,28.55,30.03,28.13,29.16,29.16,18451.0
2022-03-15,29.25,29.58,28.13,28.75,28.75,6660.0
2022-03-16,28.75,30.26,28.5,29.83,29.83,18321.0
2022-03-17,29.85,30.0,29.23,29.76,29.76,5767.0
2022-03-18,29.75,30.31,29.01,30.19,30.19,6451.0
2022-03-19,30.22,32.55,30.17,32.28,32.28,17108.0
2022-03-20,32.31,39.03,31.43,35.98,35.98,141801.0
2022-03-21,36.04,42.02,36.04,36.76,36.76,192207.0
2022-03-22,36.84,44.29,36.78,44.02,44.02,64106.0
2022-03-23,44.02,48.5,41.78,44.0,44.0,135840.0
2022-03-24,43.84,46.16,41.12,44.0,44.0,78155.0
2022-03-25,44.0,47.06,43.5,44.32,44.32,71709.0
2022-03-26,44.34,45.36,42.78,42.9,42.9,19946.0
2022-03-27,42.9,43.94,41.25,43.75,43.75,45683.0
2022-03-28,43.8,45.51,43.15,43.46,43.46,38147.0
2022-03-29,43.48,46.55,42.63,43.76,43.76,49184.0
2022-03-30,43.76,46.11,43.56,44.04,44.04,30958.0
2022-03-31,44.02,44.54,41.71,41.92,41.92,19164.0
2022-04-01,41.96,42.83,40.11,42.25,42.25,72105.0
2022-04-02,42.25,46.09,41.86,42.02,42.02,64740.0
2022-04-03,41.96,42.68,40.9,42.19,42.19,21863.0
2022-04-04,42.2,44.5,41.19,43.03,43.03,75306.0
2022-04-05,43.06,43.06,41.37,41.38,41.38,71835.0
2022-04-06,41.35,41.81,35.5,35.9,35.9,52642.0
2022-04-07,35.88,39.17,35.42,38.59,38.59,90356.0
2022-04-08,38.66,38.93,36.19,36.48,36.48,45115.0
2022-04-09,36.49,37.0,35.88,36.95,36.95,14236.0
2022-04-10,36.95,37.95,36.09,36.1,36.1,13140.0
2022-04-11,36.12,36.17,32.48,32.82,32.82,26924.0
2022-04-12,32.95,35.14,32.72,33.92,33.92,44350.0
2022-04-13,33.96,36.0,33.54,35.92,35.92,47317.0
2022-04-14,35.9,36.78,33.81,34.33,34.33,15973.0
2022-04-15,34.34,36.16,34.14,35.21,35.21,20674.0
2022-04-16,35.21,36.47,34.89,35.51,35.51,15612.0
2022-04-17,35.47,35.85,34.07,34.15,34.15,5803.0
2022-04-18,34.17,34.83,32.25,34.74,34.74,11576.0
2022-04-19,34.76,35.56,34.16,35.54,35.54,7050.0
2022-04-20,35.53,36.05,34.46,34.74,34.74,12620.0
2022-04-21,34.72,36.39,33.96,34.45,34.45,22809.0
2022-04-22,34.41,35.49,33.65,34.13,34.13,18346.0
2022-04-23,34.1,34.87,33.3,33.35,33.35,9139.0
2022-04-24,33.4,33.74,32.58,32.65,32.65,15237.0
2022-04-25,32.62,34.53,30.93,33.06,33.06,63049.0
2022-04-26,33.06,34.38,30.65,30.73,30.73,24285.0
2022-04-27,30.77,31.82,30.7,31.5,31.5,21511.0
2022-04-28,31.5,31.77,30.74,31.21,31.21,16997.0
2022-04-29,31.24,31.7,29.53,29.81,29.81,22244.0
2022-04-30,29.76,30.01,27.5,27.69,27.69,11090.0
2022-05-01,27.69,28.42,27.07,28.22,28.22,20031.0
2022-05-02,28.23,28.95,27.54,28.31,28.31,16742.0
2022-05-03,28.31,28.96,27.56,27.77,27.77,11727.0
2022-05-04,27.7,30.32,27.6,30.07,30.07,30959.0
2022-05-05,30.1,32.63,27.79,28.66,28.66,86255.0
2022-05-06,28.6,28.77,27.03,27.53,27.53,38711.0
2022-05-07,27.54,27.78,26.27,26.89,26.89,18975.0
2022-05-08,26.83,26.88,25.61,25.89,25.89,25498.0
2022-05-09,25.85,26.19,22.16,22.18,22.18,46340.0
2022-05-10,22.14,24.38,21.11,22.85,22.85,27336.0
2022-05-11,22.92,23.76,17.64,18.68,18.68,49310.0
2022-05-12,18.67,19.81,14.88,17.17,17.17,50691.0
2022-05-13,17.25,19.66,17.23,18.42,18.42,24735.0
2022-05-14,18.46,19.54,17.59,19.4,19.4,20795.0
2022-05-15,19.32,20.2,18.66,20.16,20.16,12104.0
2022-05-16,20.2,20.57,18.8,19.02,19.02,11657.0
2022-05-17,19.04,19.99,18.99,19.88,19.88,11048.0
2022-05-18,19.88,20.81,17.87,18.12,18.12,13566.0
2022-05-19,18.13,19.14,17.81,18.9,18.9,16230.0
2022-05-20,18.9,19.26,17.67,18.25,18.25,18644.0
2022-05-21,18.19,18.9,18.11,18.65,18.65,12149.0
2022-05-22,18.64,19.8,18.48,19.24,19.24,10062.0
2022-05-23,19.24,34.5,19.23,24.9,24.9,527504.0
2022-05-24,24.91,27.46,22.21,24.95,24.95,161045.0
2022-05-25,24.96,25.5,23.03,23.21,23.21,38133.0
2022-05-26,23.21,23.54,20.3,21.37,21.37,19764.0
2022-05-27,21.37,23.21,20.64,21.33,21.33,41380.0
2022-05-28,21.37,21.8,20.95,21.59,21.59,9357.0
2022-05-29,21.62,24.78,21.57,22.61,22.61,42164.0
2022-05-30,22.59,24.0,22.43,23.82,23.82,38134.0
2022-05-31,23.84,23.96,22.43,23.32,23.32,49709.0
2022-06-01,23.31,24.5,21.58,21.81,21.81,27018.0
2022-06-02,21.81,22.88,21.29,22.36,22.36,16531.0
2022-06-03,22.33,23.35,21.26,21.69,21.69,11119.0
2022-06-04,21.81,22.23,21.15,21.64,21.64,7317.0
2022-06-05,21.64,22.62,21.5,21.78,21.78,8375.0
2022-06-06,21.84,23.6,21.84,22.31,22.31,12851.0
2022-06-07,22.37,23.03,21.3,21.84,21.84,29182.0
2022-06-08,21.78,22.21,21.26,21.62,21.62,12221.0
2022-06-09,21.62,21.99,21.42,21.51,21.51,6609.0
2022-06-10,21.48,23.03,20.94,21.04,21.04,50115.0
2022-06-11,21.11,21.3,18.72,19.37,19.37,18863.0
2022-06-12,19.45,19.45,17.26,17.33,17.33,19816.0
2022-06-13,17.25,19.2,14.59,15.07,15.07,40472.0
2022-06-14,14.98,17.6,13.5,15.77,15.77,63849.0
2022-06-15,15.78,16.66,13.96,16.5,16.5,34040.0
2022-06-16,16.62,17.82,15.0,15.07,15.07,28160.0
2022-06-17,15.14,16.51,15.13,15.81,15.81,39200.0
2022-06-18,15.77,16.48,14.39,15.8,15.8,37955.0
2022-06-19,15.67,16.69,14.93,16.44,16.44,37465.0
2022-06-20,16.62,17.31,16.05,16.73,16.73,49081.0
2022-06-21,16.81,17.57,16.48,16.98,16.98,26190.0
2022-06-22,16.95,17.57,16.13,16.18,16.18,15790.0
2022-06-23,16.18,17.17,16.17,17.04,17.04,19032.0
2022-06-24,17.03,17.85,16.77,17.61,17.61,13124.0
2022-06-25,17.61,18.02,16.93,17.68,17.68,13543.0
