,open,high,low,close,adj close,volume
2020-06-22,0.0085,0.00882,0.00844,0.00858,0.00858,6728821.0
2020-06-23,0.00859,0.00877,0.00842,0.00858,0.00858,5044854.0
2020-06-24,0.0086,0.00862,0.00816,0.0082,0.0082,5930369.0
2020-06-25,0.00823,0.00823,0.00782,0.00802,0.00802,3884926.0
2020-06-26,0.00794,0.00801,0.00743,0.00763,0.00763,6040457.0
2020-06-27,0.00753,0.00754,0.00656,0.00668,0.00668,18414788.0
2020-06-28,0.00668,0.00713,0.00663,0.00704,0.00704,9191221.0
2020-06-29,0.00703,0.00714,0.00672,0.00691,0.00691,7517257.0
2020-06-30,0.00687,0.00696,0.00675,0.00691,0.00691,3297789.0
2020-07-01,0.00688,0.00707,0.00685,0.00694,0.00694,2411799.0
2020-07-02,0.00694,0.00723,0.00682,0.00711,0.00711,11840498.0
2020-07-03,0.00705,0.00745,0.00705,0.00724,0.00724,7238310.0
2020-07-04,0.00725,0.00746,0.00702,0.00733,0.00733,9054471.0
2020-07-05,0.00734,0.00782,0.00707,0.00762,0.00762,15910610.0
2020-07-06,0.00758,0.0082,0.00754,0.00801,0.00801,17857828.0
2020-07-07,0.00801,0.0082,0.00767,0.00797,0.00797,15918901.0
2020-07-08,0.00793,0.00808,0.0078,0.00788,0.00788,6825548.0
2020-07-09,0.00783,0.0081,0.00768,0.00803,0.00803,16281915.0
2020-07-10,0.00803,0.00914,0.00787,0.00846,0.00846,39660526.0
2020-07-11,0.00854,0.00912,0.00849,0.00888,0.00888,23522991.0
2020-07-12,0.00887,0.00907,0.00838,0.00857,0.00857,18672472.0
2020-07-13,0.00856,0.00858,0.00828,0.00845,0.00845,10046095.0
2020-07-14,0.00845,0.0092,0.00824,0.00841,0.00841,26204728.0
2020-07-15,0.00841,0.00851,0.00811,0.0082,0.0082,7393850.0
2020-07-16,0.00821,0.00832,0.00759,0.00807,0.00807,10368743.0
2020-07-17,0.00807,0.00876,0.00802,0.00849,0.00849,6961648.0
2020-07-18,0.00848,0.0089,0.00829,0.00846,0.00846,15901631.0
2020-07-19,0.00842,0.00865,0.00819,0.00858,0.00858,10552198.0
2020-07-20,0.0086,0.00904,0.00835,0.00864,0.00864,17708296.0
2020-07-21,0.00867,0.00913,0.00861,0.0089,0.0089,11128440.0
