,open,high,low,close,adj close,volume
2021-05-04,22.967,23.4,20.809,20.963,20.963,3649407.0
2021-05-05,20.975,24.881,20.582,24.877,24.877,3992867.0
2021-05-06,24.876,27.119,24.091,25.542,25.542,6880841.0
2021-05-07,25.533,32.324,24.999,28.641,28.641,12153118.0
2021-05-08,28.651,31.452,26.871,29.524,29.524,6832430.0
2021-05-09,29.493,29.99,26.1,28.712,28.712,4651058.0
2021-05-10,28.712,29.9,23.6,25.357,25.357,5304505.0
2021-05-11,25.357,27.065,23.834,26.902,26.902,3648487.0
2021-05-12,26.898,27.778,22.3,23.012,23.012,4686306.0
2021-05-13,22.947,25.305,21.814,23.494,23.494,4650901.0
2021-05-14,23.494,25.872,23.402,25.856,25.856,2573798.0
2021-05-15,25.86,28.749,24.337,24.495,24.495,7364754.0
2021-05-16,24.495,26.75,22.631,24.264,24.264,3652274.0
2021-05-17,24.249,24.264,20.648,21.091,21.091,4203544.0
2021-05-18,21.072,23.416,20.8,22.84,22.84,3742855.0
2021-05-19,22.84,23.5,9.551,13.757,13.757,12337466.0
2021-05-20,13.795,17.363,12.133,16.916,16.916,7632586.0
2021-05-21,16.918,17.561,11.353,13.572,13.572,7099077.0
2021-05-22,13.57,13.699,11.354,12.237,12.237,5064275.0
2021-05-23,12.246,13.097,8.51,11.648,11.648,9013012.0
2021-05-24,11.649,14.58,11.056,14.541,14.541,6313675.0
2021-05-25,14.541,14.95,12.357,13.934,13.934,5195073.0
2021-05-26,13.916,15.667,13.6,15.278,15.278,3954342.0
2021-05-27,15.277,15.315,13.543,14.525,14.525,2763054.0
2021-05-28,14.536,14.627,11.979,12.701,12.701,3520379.0
2021-05-29,12.702,14.405,11.38,12.059,12.059,3206676.0
2021-05-30,12.064,13.124,11.264,12.551,12.551,1903649.0
2021-05-31,12.548,14.0,11.89,13.962,13.962,2331698.0
2021-06-01,13.947,14.532,13.31,13.757,13.757,2095119.0
2021-06-02,13.744,15.338,13.582,14.86,14.86,2468156.0
2021-06-03,14.873,17.2,14.651,16.665,16.665,3679544.0
2021-06-04,16.667,17.11,14.014,15.067,15.067,3172651.0
2021-06-05,15.071,16.343,14.233,14.858,14.858,2399738.0
2021-06-06,14.851,15.414,14.472,15.125,15.125,1227547.0
2021-06-07,15.131,15.78,13.275,13.46,13.46,2055342.0
2021-06-08,13.46,13.804,12.015,13.56,13.56,3066134.0
2021-06-09,13.573,14.005,12.603,13.932,13.932,2542304.0
2021-06-10,13.94,14.055,12.559,12.829,12.829,2364548.0
2021-06-11,12.833,12.953,11.557,11.95,11.95,1957376.0
2021-06-12,11.941,12.057,10.914,11.616,11.616,1753079.0
2021-06-13,11.625,12.534,11.288,12.53,12.53,1668229.0
2021-06-14,12.531,13.39,12.216,13.301,13.301,1834397.0
2021-06-15,13.315,13.575,12.641,12.951,12.951,1505914.0
2021-06-16,12.951,13.477,12.313,13.425,13.425,1932702.0
2021-06-17,13.419,14.683,13.292,13.618,13.618,3732653.0
2021-06-18,13.623,13.623,11.927,12.472,12.472,2237575.0
2021-06-19,12.46,12.721,11.809,11.85,11.85,1311810.0
2021-06-20,11.854,12.477,11.04,11.977,11.977,2215875.0
2021-06-21,11.983,12.109,9.473,9.519,9.519,4060092.0
2021-06-22,9.517,10.57,7.83,9.002,9.002,6291115.0
2021-06-23,8.992,10.489,8.565,9.613,9.613,3272473.0
2021-06-24,9.605,10.713,9.01,10.386,10.386,2896156.0
2021-06-25,10.386,10.703,8.85,9.066,9.066,3817236.0
2021-06-26,9.066,9.6,8.647,9.596,9.596,2216941.0
2021-06-27,9.59,10.087,9.417,10.087,10.087,2119873.0
2021-06-28,10.08,10.9,9.917,10.89,10.89,1884182.0
